sy_name,sy_snum,sy_pnum,cb_flag,st_rad
Kepler-245,1,4,0,0.8
Kepler-1715,1,1,0,
Kepler-245,1,4,0,0.79
HN Peg,1,1,0,
HD 106252,1,1,0,
Kepler-407,1,2,0,1.3
Kepler-1611,1,1,0,
Kepler-649,1,1,0,1.04
Kepler-1149,1,1,0,0.88
Kepler-700,1,1,0,1.41
Kepler-124,1,3,0,0.72
HD 7449,2,1,0,
HD 16141,2,1,0,
61 Vir,1,3,0,0.98
Kepler-222,1,3,0,0.84
Kepler-1047,1,2,0,0.96
Kepler-1629,1,1,0,0.99
Kepler-1852,1,1,0,
Kepler-1543,1,1,0,
Kepler-389,1,2,0,0.77
Kepler-206,1,3,0,1.17
Kepler-1963,1,1,0,1.03
Kepler-304,1,4,0,0.89
OGLE-TR-113,1,1,0,0.77
Kepler-231,1,2,0,0.65
HD 125595,1,1,0,
Kepler-1669,1,3,0,0.56
Kepler-42,1,3,0,
Kepler-1472,1,1,0,0.84
HD 2638,3,1,0,
KOI-1783,1,2,0,0.77
Kepler-253,1,3,0,0.71
Kepler-355,1,2,0,1.03
Kepler-1327,1,1,0,1.12
Kepler-179,1,2,0,0.72
HD 4732,2,2,0,4.93
Kepler-187,1,2,0,
Kepler-1283,1,1,0,
Kepler-1509,1,1,0,1.54
HD 155193,1,1,0,
KOI-351,1,8,0,1.25
Kepler-1428,1,1,0,2.51
Kepler-1858,1,1,0,0.69
Kepler-1284,1,1,0,0.86
Kepler-600,1,1,0,0.78
HD 106906,1,1,0,
Kepler-635,1,1,0,1.17
KOI-1599,1,2,0,1.18
HD 211970,1,1,0,
Kepler-1373,1,1,0,2.02
Kepler-1866,1,1,0,1.17
HD 196050,3,1,0,
Kepler-266,1,2,0,1.12
Kepler-1176,1,1,0,0.8
Kepler-215,1,4,0,1.07
HD 204941,2,1,0,
Kepler-363,1,3,0,1.61
Kepler-276,1,3,0,
Kepler-862,1,1,0,
Kepler-1477,1,1,0,1.01
Kepler-1409,1,1,0,0.81
Kepler-1290,1,1,0,1.14
Kepler-679,1,1,0,0.84
Kepler-193,1,2,0,
Kepler-32,1,5,0,
Ross 508,1,1,0,0.21
HD 134606,1,5,0,
HD 111591,1,1,0,8.46
Kepler-233,1,2,0,0.83
Kepler-359,1,3,0,0.98
HD 20782,2,5,0,1.11
HD 164595,2,1,0,0.45
Kepler-558,1,1,0,0.8
Kepler-630,1,1,0,1.58
Kepler-229,1,3,0,0.7
Kepler-1014,1,1,0,0.79
Kepler-1982,1,1,0,
Kepler-1349,1,1,0,1.04
Kepler-1169,1,1,0,1.21
Kepler-363,1,3,0,2.13
Kepler-716,1,2,0,0.74
Kepler-341,1,4,0,1.0
Kepler-1476,1,1,0,1.02
TOI-2587,2,1,0,1.72
GJ 160.2,1,1,0,
TOI-1416,1,1,0,0.79
Kepler-11,1,6,0,1.06
Kepler-1185,1,1,0,1.45
Kepler-185,1,2,0,0.78
Kepler-1568,1,1,0,1.19
Kepler-567,1,1,0,0.84
Kepler-971,1,1,0,0.85
HD 117618,1,1,0,
Kepler-1291,1,1,0,
Kepler-1353,1,1,0,0.8
HD 40979,3,1,0,
Kepler-1696,1,1,0,0.96
Kepler-1522,1,1,0,1.12
Kepler-697,1,1,0,1.1
HD 190007,1,1,0,
Kepler-148,1,3,0,0.84
Kepler-1545,1,1,0,0.75
Kepler-1383,1,1,0,
HD 75289,2,1,0,
Kepler-1038,1,2,0,0.83
Kepler-1537,1,1,0,0.82
Kepler-1575,1,1,0,0.91
Kepler-80,1,6,0,0.57
Kepler-10,1,3,0,1.0
HD 69830,1,3,0,0.89
Kepler-356,1,2,0,1.15
TOI-2134,1,2,0,0.77
Kepler-1580,1,1,0,
Kepler-256,1,4,0,0.89
GJ 86,2,1,0,
Kepler-239,1,2,0,0.66
HD 190360,2,2,0,
HD 167042,1,1,0,4.34
Kepler-231,1,2,0,0.48
Kepler-1838,1,1,0,
Kepler-1329,1,1,0,0.69
Kepler-11,1,6,0,1.05
HD 108202,1,1,0,0.66
Kepler-1700,1,1,0,1.14
Kepler-327,1,3,0,0.51
Kepler-1193,1,1,0,1.27
Kepler-1359,1,1,0,0.83
Kepler-1757,1,1,0,0.69
Kepler-801,1,1,0,0.69
Kepler-1163,1,1,0,1.11
TOI-2236,1,1,0,1.62
Kepler-116,1,2,0,1.17
Kepler-1783,1,1,0,1.78
HD 183263,1,2,0,1.19
Kepler-1308,1,1,0,0.34
Kepler-1984,1,1,0,0.4
Kepler-154,1,5,0,0.83
Kepler-1640,1,1,0,1.63
Kepler-198,1,3,0,0.95
Kepler-677,1,1,0,1.07
Kepler-235,1,4,0,
Kepler-1886,1,1,0,0.68
Kepler-1720,1,1,0,0.74
GJ 3942,1,1,0,
Kepler-102,1,5,0,0.74
Kepler-495,1,2,0,0.68
Kepler-1698,1,1,0,
Kepler-328,1,2,0,
Kepler-1835,1,1,0,1.13
Kepler-1271,1,1,0,1.02
Kepler-1752,1,1,0,0.82
Kepler-536,1,1,0,1.61
Kepler-532,1,1,0,1.04
HIP 8541,2,2,0,
Kepler-535,1,1,0,1.21
HD 23472,1,5,0,
Kepler-61,1,1,0,0.55
Kepler-998,1,1,0,0.93
Kepler-1188,1,1,0,1.51
Kepler-23,1,3,0,1.52
Kepler-1283,1,1,0,0.81
HD 33564,1,1,0,1.51
Kepler-128,1,2,0,1.66
HD 102329,1,2,0,
Kepler-411,2,4,0,
Kepler-1722,1,1,0,0.94
Kepler-1471,1,2,0,0.85
GJ 514,1,1,0,
Kepler-982,1,1,0,1.04
ups And,2,3,0,
Kepler-1334,1,1,0,1.05
HD 102365,2,1,0,
Kepler-686,1,1,0,0.98
AB Aur,1,1,0,2.96
HD 101930,2,1,0,0.72
Kepler-934,1,1,0,0.81
Kepler-281,1,3,0,0.87
Kepler-301,1,3,0,
Kepler-133,1,2,0,
Kepler-188,1,2,0,1.14
HD 216435,1,1,0,1.76
HATS-50,1,1,0,1.12
Kepler-475,1,1,0,0.8
Kepler-415,1,2,0,0.57
HD 183263,1,2,0,
Kepler-656,1,2,0,0.78
Kepler-1939,1,1,0,0.56
Kepler-1980,1,1,0,
Kepler-908,3,1,0,1.12
Kepler-1665,1,1,0,1.66
Kepler-680,1,1,0,0.89
Kepler-417,1,2,0,0.81
HD 210193,1,1,0,
Gaia-2,1,1,0,1.06
Kepler-1460,1,1,0,0.64
Kepler-1747,1,1,0,0.86
Kepler-640,1,1,0,1.04
OGLE2-TR-L9,1,1,0,1.6
Kepler-495,1,2,0,0.71
Kepler-1601,1,1,0,1.12
Kepler-1709,1,1,0,1.04
Kepler-1170,1,1,0,0.74
Kepler-1553,1,1,0,0.8
Kepler-1554,1,1,0,0.78
HD 169830,1,2,0,
HD 175541,1,1,0,
HD 179949,1,1,0,
Kepler-323,1,2,0,1.38
Kepler-1096,1,1,0,0.56
HD 66428,1,2,0,1.13
Kepler-1288,1,1,0,
Kepler-1230,1,1,0,1.13
Kepler-205,1,2,0,
Kepler-1180,1,1,0,1.07
Kepler-613,1,1,0,0.94
GJ 86,2,1,0,
Kepler-1747,1,1,0,0.83
Kepler-1486,1,1,0,1.36
Kepler-1509,1,1,0,1.55
Kepler-675,1,1,0,0.73
Kepler-399,1,3,0,1.15
Kepler-1554,1,1,0,0.81
KIC 5437945,1,2,0,1.47
Kepler-1641,1,2,0,
Kepler-230,1,2,0,0.8
Kepler-1939,1,1,0,
Kepler-1987,1,4,0,0.67
Kepler-130,2,3,0,
TOI-2641,1,1,0,1.27
Kepler-1668,1,1,0,1.02
Kepler-1051,1,1,0,1.24
Kepler-403,1,3,0,
Kepler-611,1,1,0,0.9
Kepler-247,1,3,0,0.74
Kepler-1367,1,1,0,0.65
Kepler-815,1,1,0,2.67
Kepler-1724,1,1,0,
Kepler-21,2,1,0,2.04
Kepler-1762,1,1,0,
HIP 8541,2,2,0,6.93
HD 55696,1,1,0,
70 Vir,1,1,0,
Kepler-1412,1,1,0,0.9
HD 216770,1,1,0,
Kepler-298,1,3,0,
Kepler-1153,1,1,0,0.64
Kepler-19,1,3,0,0.85
Kepler-1861,1,1,0,1.07
HD 3651,1,1,0,
Kepler-714,1,1,0,1.01
Kepler-1282,1,1,0,0.96
Kepler-454,2,3,0,1.07
HD 196050,3,1,0,1.46
Kepler-1065,1,2,0,0.89
HD 143361,1,1,0,
Kepler-361,1,2,0,1.18
Kepler-1844,1,1,0,0.85
Kepler-1900,1,1,0,1.04
Kepler-238,1,5,0,1.63
Kepler-498,1,1,0,1.11
Kepler-720,1,1,0,1.14
Kepler-1508,1,1,0,1.22
Kepler-269,1,2,0,0.89
Kepler-1359,1,1,0,
Kepler-533,1,1,0,
HD 28678,1,1,0,6.98
Kepler-155,1,2,0,0.62
alf Cen,3,1,0,
Kepler-190,1,2,0,0.79
Kepler-1679,1,1,0,0.9
HD 117207,1,1,0,1.14
GJ 1214,1,1,0,0.21
Kepler-60,1,3,0,1.5
TOI-1472,1,1,0,0.84
Kepler-23,1,3,0,1.52
TOI-1298,1,1,0,1.41
TOI-1136,1,6,0,0.98
HD 86950,1,1,0,10.31
Kepler-223,1,4,0,1.0
BD+20 274,1,1,0,17.3
HD 196067,2,1,0,
Kepler-755,2,2,0,0.77
Kepler-268,1,2,0,1.13
Kepler-1301,1,1,0,0.79
Kepler-209,1,2,0,1.04
Kepler-1145,1,1,0,0.75
Kepler-320,1,2,0,1.77
Kepler-564,1,1,0,0.92
Kepler-220,1,4,0,0.64
Kepler-1620,1,1,0,1.05
Kepler-401,1,3,0,1.37
Kepler-1946,1,1,0,0.87
HD 149143,1,1,0,
Kepler-1956,1,1,0,0.68
TOI-2184,1,1,0,2.9
Kepler-663,1,1,0,0.85
Kepler-1334,1,1,0,0.92
Kepler-592,1,1,0,0.58
Kepler-139,1,4,0,1.2
Kepler-764,1,1,0,0.94
Kepler-436,1,2,0,0.48
HD 117207,1,1,0,
Kepler-656,1,2,0,0.83
HIP 81375,1,1,0,
Kepler-87,1,2,0,1.29
Kepler-276,1,3,0,0.95
Kepler-1548,1,1,0,
Kepler-288,1,3,0,1.11
HATS-55,1,1,0,1.07
HIP 109600,2,1,0,0.38
Kepler-1027,2,1,0,1.91
Kepler-1437,1,1,0,0.85
Kepler-678,1,1,0,0.83
Kepler-1184,1,1,0,1.03
HD 52265,1,1,0,1.28
Kepler-1845,1,1,0,0.53
Kepler-1469,1,1,0,
HD 1605,1,2,0,3.49
Kepler-58,1,4,0,1.13
Kepler-392,1,2,0,1.43
Kepler-718,1,1,0,0.96
Kepler-1091,1,1,0,1.1
Kepler-270,1,2,0,1.26
HD 208487,1,1,0,
Kepler-162,1,2,0,1.21
HD 33142,1,3,0,4.45
Kepler-487,1,3,0,0.89
Kepler-1106,1,1,0,1.03
Kepler-321,1,2,0,0.94
Kepler-1282,1,1,0,0.91
Kepler-307,1,2,0,1.04
Kepler-1475,1,1,0,0.95
Kepler-243,1,2,0,0.79
KOI-351,1,8,0,1.05
Kepler-272,1,3,0,
Kepler-1542,1,4,0,1.19
Kepler-1381,1,1,0,
Kepler-246,1,2,0,0.83
Kepler-341,1,4,0,1.11
Kepler-1877,1,1,0,0.94
HD 152843,1,2,0,1.43
CoRoT-35,1,1,0,1.49
Kepler-1424,1,1,0,0.79
HD 169830,1,2,0,
Kepler-501,1,2,0,1.12
HD 178911,3,1,0,
Kepler-1185,1,1,0,0.98
Kepler-1377,1,1,0,0.89
Kepler-1299,1,1,0,0.76
81 Cet,1,1,0,11.29
HD 95089,1,2,0,5.08
Kepler-1266,1,2,0,0.69
Kepler-252,1,2,0,0.55
Pr0201,1,1,0,1.17
HD 26161,1,1,0,
HIP 84988,1,2,0,
Kepler-165,1,2,0,
GJ 3929,1,2,0,0.32
Kepler-1341,2,1,0,0.73
Kepler-424,1,2,0,1.17
Kepler-546,1,1,0,1.3
Kepler-169,1,5,0,0.94
Kepler-594,1,1,0,0.8
HD 8574,1,1,0,
Kepler-1374,1,1,0,
tau Cet,1,4,0,
Kepler-1156,1,1,0,0.95
HD 217107,1,2,0,
kap And,1,1,0,
Kepler-974,1,1,0,0.52
KIC 10525077,1,1,0,1.05
ups And,2,3,0,
TrES-2,2,1,0,1.0
Kepler-987,1,1,0,0.93
Kepler-185,1,2,0,
TOI-4562,1,1,0,1.25
Kepler-750,1,2,0,1.17
Kepler-1034,1,1,0,0.79
Kepler-853,1,1,0,1.18
Kepler-658,1,1,0,0.67
Kepler-430,1,2,0,
Kepler-1326,1,1,0,1.34
Kepler-698,1,1,0,0.98
Kepler-1686,1,1,0,1.1
Kepler-1299,1,1,0,0.7
Kepler-1510,1,1,0,
Kepler-314,1,2,0,0.95
Kepler-579,1,1,0,0.84
Kepler-202,1,2,0,0.67
Kepler-238,1,5,0,
Kepler-60,1,3,0,1.5
Kepler-1963,1,1,0,
Kepler-525,1,1,0,
Kepler-128,1,2,0,1.61
Kepler-538,2,1,0,0.85
TOI-1386,1,2,0,1.03
HD 77946,1,1,0,1.31
Kepler-58,1,4,0,1.03
HD 89307,1,1,0,1.11
Kepler-211,1,2,0,1.63
Kepler-1227,1,1,0,0.88
Kepler-1274,1,1,0,1.25
Kepler-626,1,1,0,1.08
HAT-P-18,1,1,0,
Kepler-373,1,2,0,1.38
Kepler-755,2,2,0,0.71
Kepler-361,1,2,0,1.14
Kepler-104,2,3,0,0.93
Kepler-178,1,3,0,
Kepler-411,2,4,0,
Kepler-361,1,2,0,1.18
HD 216770,1,1,0,
Kepler-338,1,4,0,1.74
Kepler-168,1,2,0,1.22
Kepler-30,1,3,0,0.87
Kepler-1462,1,1,0,0.82
Kepler-695,1,1,0,0.8
GJ 832,1,1,0,0.44
Kepler-1091,1,1,0,1.06
KOI-1599,1,2,0,
Kepler-947,1,1,0,0.59
Kepler-82,1,5,0,0.91
Kepler-412,1,1,0,1.38
KOI-1599,1,2,0,
Kepler-141,1,2,0,19.2
Kepler-607,1,2,0,0.76
Kepler-182,1,2,0,1.05
Kepler-985,1,1,0,0.94
Kepler-341,1,4,0,1.01
Kepler-1758,1,1,0,0.84
HD 52265,1,1,0,1.35
Kepler-820,1,1,0,2.17
Kepler-1000,1,1,0,1.73
Kepler-969,1,2,0,
Kepler-310,1,3,0,0.86
TOI-2136,1,1,0,0.34
HIP 9618,1,2,0,0.95
HD 134987,1,2,0,
Kepler-1092,1,1,0,1.05
Kepler-230,1,2,0,0.78
Kepler-865,1,2,0,0.92
Kepler-24,1,4,0,1.12
HD 190984,1,1,0,1.53
HD 77338,1,1,0,0.88
Kepler-1844,1,1,0,0.85
Kepler-55,1,5,0,0.66
Kepler-587,1,1,0,
Kepler-1268,1,1,0,1.08
HD 564,1,1,0,
Kepler-668,1,1,0,0.79
Kepler-237,1,2,0,0.83
Kepler-1987,1,4,0,
Kepler-123,1,2,0,1.09
Kepler-169,1,5,0,0.78
Kepler-1976,1,1,0,0.96
Kepler-1003,1,1,0,0.98
Kepler-69,1,2,0,0.69
Kepler-463,1,1,0,1.88
HD 3651,1,1,0,
Kepler-1067,1,2,0,0.93
HD 168746,1,1,0,
Kepler-1174,1,1,0,1.46
TOI-763,1,2,0,0.91
Kepler-1491,1,2,0,1.58
Kepler-1032,1,1,0,0.52
gam Lib,1,2,0,
Kepler-1207,1,1,0,1.03
Kepler-304,1,4,0,0.67
Kepler-155,1,2,0,0.54
Kepler-872,1,1,0,1.08
Kepler-1601,1,1,0,1.04
Kepler-901,1,1,0,0.57
Kepler-1085,1,2,0,1.08
LkCa 15,1,2,0,1.51
Kepler-1830,1,1,0,1.04
Kepler-694,1,1,0,0.85
HD 66428,1,2,0,
Kepler-471,1,1,0,1.27
Kepler-1997,1,1,0,1.03
Kepler-524,1,2,0,1.25
Kepler-484,1,1,0,0.91
Kepler-895,1,1,0,
Kepler-540,1,1,0,
Kepler-1495,1,1,0,
KOI-351,1,8,0,1.05
Kepler-792,1,1,0,0.99
Kepler-75,1,1,0,0.89
Kepler-224,1,4,0,0.72
Kepler-533,1,1,0,0.66
Kepler-125,1,2,0,0.52
Kepler-1672,1,1,0,1.23
Kepler-501,1,2,0,0.99
Kepler-299,1,4,0,0.92
Kepler-1219,1,1,0,1.19
Kepler-1027,2,1,0,1.18
Kepler-1045,1,1,0,0.74
Kepler-1303,1,1,0,0.9
TOI-712,1,3,0,0.67
Kepler-584,1,1,0,1.84
TOI-4479,1,1,0,0.45
Kepler-1528,1,1,0,0.93
Kepler-1342,1,1,0,0.9
Kepler-204,1,2,0,1.04
HD 48948,1,3,0,
Kepler-1683,1,1,0,1.02
Kepler-256,1,4,0,0.96
Kepler-94,1,2,0,0.76
HAT-P-7,2,1,0,1.95
HD 222155,1,1,0,1.67
Kepler-1704,1,1,0,1.55
Kepler-1014,1,1,0,0.79
HD 68988,1,2,0,1.14
Kepler-372,1,3,0,1.21
Kepler-252,1,2,0,0.59
Kepler-354,1,3,0,0.71
Kepler-300,1,2,0,0.88
Kepler-929,1,1,0,0.82
Kepler-581,1,1,0,1.0
Kepler-1322,1,2,0,0.87
Kepler-893,1,1,0,0.99
Kepler-972,1,1,0,1.13
HD 20782,2,5,0,
HD 40307,1,5,0,
HD 31253,1,1,0,1.83
GJ 480,1,1,0,0.46
Kepler-828,1,1,0,0.72
HD 44219,1,1,0,1.43
HD 92788,1,2,0,1.15
Kepler-1245,1,2,0,0.79
Kepler-441,1,1,0,0.51
Kepler-1397,1,1,0,
Kepler-129,1,3,0,1.64
Kepler-11,1,6,0,
HD 83443,1,2,0,
HD 45184,1,2,0,
HD 108874,1,2,0,
Kepler-342,1,4,0,1.18
Kepler-918,1,1,0,0.95
Kepler-21,2,1,0,
Kepler-1820,1,1,0,1.05
Kepler-684,1,1,0,0.63
Kepler-352,1,3,0,
Kepler-122,1,5,0,0.97
Kepler-324,1,4,0,0.76
Kepler-1216,1,1,0,
Kepler-499,1,1,0,0.74
Kepler-606,1,1,0,0.99
Kepler-292,1,5,0,
Kepler-256,1,4,0,0.91
Kepler-1333,1,1,0,
Kepler-281,1,3,0,0.88
Kepler-1819,1,1,0,0.98
Kepler-45,1,1,0,0.65
Kepler-250,1,3,0,0.8
Kepler-1200,1,1,0,0.72
Kepler-1917,1,1,0,0.87
Kepler-55,1,5,0,0.65
HD 215152,1,4,0,
HD 21693,1,2,0,
Kepler-324,1,4,0,0.83
HD 13808,1,2,0,
Kepler-1462,1,1,0,
TOI-544,1,2,0,0.62
Kepler-1479,1,1,0,0.93
Kepler-847,1,1,0,0.78
Kepler-528,1,1,0,0.89
HD 110082,2,1,0,
HD 164922,1,4,0,
HD 168746,1,1,0,
HD 147018,1,2,0,
Kepler-549,1,3,0,
Kepler-533,1,1,0,0.79
HD 108874,1,2,0,
GJ 3293,1,4,0,0.4
Kepler-411,2,4,0,0.75
16 Cyg,3,1,0,
Kepler-169,1,5,0,0.94
Kepler-394,1,3,0,1.05
Kepler-22,1,1,0,0.87
Kepler-1531,1,1,0,1.53
Kepler-1909,1,1,0,0.72
Kepler-65,1,4,0,1.2
Oph 11,1,1,0,
Kepler-342,1,4,0,
Kepler-1403,1,1,0,1.36
Kepler-1604,1,1,0,
ups And,2,3,0,
Kepler-962,1,1,0,0.64
Kepler-61,1,1,0,0.59
Kepler-767,1,1,0,0.83
Kepler-1142,1,1,0,
HD 7449,2,1,0,
Kepler-1788,1,1,0,
AF Lep,1,1,0,
Kepler-232,1,2,0,0.91
Kepler-211,1,2,0,1.75
Kepler-916,1,1,0,0.76
Kepler-1642,1,2,0,0.81
HD 159868,1,2,0,
HD 43197,1,2,0,
Kepler-810,1,1,0,0.9
Kepler-431,1,3,0,1.68
Kepler-1046,1,1,0,1.05
Kepler-372,1,3,0,1.16
HD 215497,1,2,0,0.85
Kepler-1502,1,1,0,1.16
Kepler-627,1,1,0,1.42
Kepler-247,1,3,0,0.79
Kepler-608,1,1,0,1.11
Kepler-1082,1,1,0,1.38
Kepler-1321,1,3,0,0.76
Kepler-558,1,1,0,0.83
Kepler-711,1,1,0,0.69
Kepler-551,1,1,0,0.48
Kepler-1801,1,2,0,0.96
Kepler-1028,1,1,0,0.84
HD 12661,1,2,0,
Kepler-172,1,4,0,0.97
Kepler-704,1,1,0,1.31
Kepler-1869,1,2,0,
Kepler-1196,1,1,0,0.96
Kepler-1171,1,1,0,1.83
Kepler-254,1,3,0,0.92
Kepler-361,1,2,0,1.14
HD 4308,1,1,0,1.05
Kepler-1597,1,1,0,1.39
HD 38283,1,1,0,
Kepler-1341,2,1,0,
Kepler-1315,1,2,0,
Kepler-1169,1,1,0,1.27
USco CTIO 108,1,1,0,0.35
HD 211810,1,1,0,1.21
TOI-3688,2,1,0,1.35
Kepler-120,1,2,0,0.63
HD 156668,1,2,0,0.8
Kepler-569,1,1,0,0.92
Kepler-153,1,2,0,0.86
Kepler-1455,1,1,0,0.54
Kepler-1872,1,1,0,0.78
Kepler-107,1,4,0,1.41
Kepler-1277,1,1,0,0.77
Kepler-211,1,2,0,0.82
Kepler-1933,1,1,0,0.88
HD 153950,1,1,0,1.34
HD 202206,2,1,1,
HD 24085,1,1,0,1.4
Kepler-1013,1,1,0,0.68
HD 211970,1,1,0,0.6
Kepler-764,1,1,0,0.85
Kepler-1715,1,1,0,1.48
Kepler-1701,1,1,0,0.8
Kepler-342,1,4,0,1.37
Kepler-159,1,2,0,0.5
Kepler-201,1,2,0,1.24
Kepler-1824,1,1,0,1.08
Kepler-1747,1,1,0,0.86
Kepler-473,1,1,0,1.41
Kepler-571,1,1,0,0.85
Kepler-554,1,1,0,0.82
Kepler-1656,1,2,0,0.98
Kepler-1987,1,4,0,0.73
Kepler-1341,2,1,0,0.67
HD 196050,3,1,0,
Kepler-1429,1,1,0,1.03
DP Leo,2,1,1,0.01
Kepler-92,1,3,0,1.53
Kepler-1212,1,1,0,0.99
Kepler-101,1,2,0,1.21
Kepler-690,1,1,0,1.14
Kepler-1017,1,1,0,1.3
Kepler-1984,1,1,0,0.5
HD 75898,1,1,0,
Kepler-1346,1,1,0,1.02
Kepler-1736,1,1,0,1.01
Kepler-1374,1,1,0,0.57
Kepler-1816,1,1,0,0.66
Kepler-1322,1,2,0,0.73
Kepler-242,1,2,0,0.83
Kepler-160,1,3,0,
Kepler-758,1,4,0,1.24
Kepler-1169,1,1,0,
Kepler-322,1,2,0,0.83
HD 87883,1,1,0,
HD 130322,1,1,0,
Kepler-998,1,1,0,0.93
Kepler-314,1,2,0,0.95
Kepler-1165,1,2,0,1.08
BD-10 3166,1,1,0,
Kepler-1987,1,4,0,0.67
Kepler-1946,1,1,0,0.88
Kepler-271,1,3,0,
Kepler-173,1,2,0,1.08
Kepler-1592,1,1,0,1.61
HD 73267,1,2,0,0.94
Kepler-853,1,1,0,1.22
HD 106906,1,1,0,
Kepler-193,1,2,0,1.14
Kepler-454,2,3,0,
Kepler-769,1,2,0,0.93
Kepler-1171,1,1,0,
Kepler-21,2,1,0,
Kepler-194,1,3,0,0.97
Kepler-103,1,2,0,
Kepler-353,2,2,0,0.53
Kepler-1429,1,1,0,1.12
Kepler-1655,1,1,0,
Kepler-502,1,1,0,1.02
Kepler-596,1,1,0,1.09
Kepler-778,1,1,0,0.82
Kepler-142,1,3,0,
Kepler-1539,1,1,0,0.81
HD 74156,1,2,0,
Kepler-120,1,2,0,
Kepler-1181,1,2,0,1.3
Kepler-225,1,2,0,0.44
Kepler-858,1,1,0,
Kepler-1635,1,1,0,0.86
OGLE-TR-132,1,1,0,
Kepler-1141,1,1,0,1.17
Kepler-168,1,2,0,1.04
Kepler-1017,1,1,0,0.88
Kepler-883,1,1,0,0.94
HD 181234,1,1,0,
HD 190007,1,1,0,
HD 192310,1,2,0,0.81
Kepler-1750,1,1,0,0.9
HIP 67522,1,1,0,1.38
Kepler-160,1,3,0,0.83
Kepler-424,1,2,0,0.93
Kepler-1787,1,1,0,0.85
Kepler-661,1,1,0,0.61
Kepler-1655,1,1,0,1.39
Kepler-95,1,1,0,1.09
HD 24064,1,1,0,
HD 51608,1,2,0,
HD 114783,1,2,0,
Kepler-293,1,2,0,0.94
Kepler-970,2,1,0,1.45
Kepler-511,1,2,0,1.36
Kepler-1792,1,1,0,1.12
KELT-7,1,1,0,
Kepler-342,1,4,0,1.18
Kepler-326,1,3,0,1.15
Kepler-235,1,4,0,0.48
Kepler-1040,1,1,0,0.84
HD 108236,1,5,0,0.86
Kepler-1205,1,1,0,1.08
Kepler-1133,1,1,0,0.91
HD 92788,1,2,0,
Kepler-263,1,2,0,
Kepler-898,1,1,0,0.55
Kepler-917,1,1,0,0.75
Kepler-312,1,2,0,1.19
HD 155358,1,2,0,1.35
Kepler-303,1,2,0,0.49
Kepler-1472,1,1,0,1.54
HD 107148,2,2,0,
HD 109271,1,2,0,
Kepler-80,1,6,0,
Kepler-244,1,3,0,
Kepler-326,1,3,0,1.41
Kepler-249,1,3,0,0.52
Kepler-337,1,2,0,1.46
Kepler-330,1,2,0,0.82
HD 82943,1,2,0,
Kepler-252,1,2,0,0.64
Kepler-800,1,1,0,
Kepler-1893,1,1,0,
Kepler-391,1,2,0,2.56
Kepler-124,1,3,0,0.66
Kepler-1603,1,1,0,1.06
Kepler-1709,1,1,0,1.26
Kepler-233,1,2,0,0.79
Kepler-624,1,1,0,1.18
Kepler-971,1,1,0,1.67
Kepler-4,1,1,0,1.49
1RXS J160929.1-210524,1,1,0,1.31
Kepler-689,1,1,0,0.75
Kepler-1428,1,1,0,1.62
Kepler-617,1,1,0,0.47
Kepler-519,2,1,0,0.82
HD 99706,1,2,0,5.4
Kepler-235,1,4,0,0.53
Kepler-725,1,1,0,0.83
Kepler-1208,1,1,0,0.79
Kepler-1328,1,1,0,0.99
Kepler-1494,1,1,0,1.01
Kepler-1562,1,1,0,1.38
Kepler-707,1,1,0,0.72
Kepler-262,1,2,0,0.88
Kepler-251,1,4,0,1.07
Kepler-1082,1,1,0,1.14
Kepler-1009,1,1,0,0.51
Kepler-310,1,3,0,0.84
Kepler-1670,1,1,0,1.57
Kepler-889,1,1,0,1.23
Kepler-751,1,1,0,0.84
Kepler-48,1,5,0,0.85
CoRoT-9,2,1,0,0.96
Kepler-395,1,2,0,0.56
Kepler-796,1,1,0,0.89
Kepler-17,1,1,0,
Kepler-59,1,2,0,1.33
Kepler-40,1,1,0,2.18
HD 117618,1,1,0,
Kepler-351,1,3,0,0.84
Kepler-1450,1,1,0,0.6
HD 99109,1,1,0,
Kepler-1244,1,1,0,
Kepler-95,1,1,0,1.42
HD 221585,1,1,0,
Kepler-364,1,2,0,1.1
Kepler-1355,1,1,0,0.83
Kepler-592,1,1,0,1.17
Kepler-933,1,1,0,0.62
Kepler-1017,1,1,0,0.88
Kepler-1668,1,1,0,0.79
HD 141937,1,1,0,
Kepler-209,1,2,0,0.94
Wolf 327,1,1,0,0.42
Kepler-32,1,5,0,0.5
Kepler-1245,1,2,0,0.91
HD 137388,1,1,0,
Kepler-1278,1,1,0,1.4
Kepler-1519,1,1,0,
Kepler-1860,1,1,0,
Kepler-1419,1,1,0,
Kepler-359,1,3,0,
Kepler-977,1,1,0,1.02
Kepler-1374,1,1,0,0.83
Kepler-1631,1,1,0,0.96
Kepler-393,1,2,0,1.68
Kepler-640,1,1,0,
Kepler-1508,1,1,0,0.92
Kepler-1549,1,1,0,0.87
Kepler-1589,1,1,0,1.03
Kepler-1823,1,1,0,1.24
Kepler-408,1,1,0,1.19
TOI-444,1,1,0,0.79
Kepler-1943,1,1,0,
Kepler-145,1,2,0,1.85
Kepler-208,1,4,0,
Kepler-153,1,2,0,
GJ 27.1,1,1,0,0.52
Kepler-847,1,1,0,0.66
Kepler-232,1,2,0,
HD 106252,1,1,0,1.05
Kepler-367,1,2,0,0.69
Kepler-667,1,1,0,2.17
TOI-5678,1,1,0,0.94
